Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00129525001	1.965161538	5.22e-05	CDX78208	BnaA09g34030D	supercontig:AST_PRJEB5043_v1:LK031814:1777285:1779883:1	BnaA09g34030D protein	AT3G54110	PUMP1	chromosome:TAIR10:3:20038670:20041210:1	UCP1	89.805	0	1177	NA	GO:0006839;GO:0031966	IPR002030;IPR018108;IPR023395
GSBRNA2T00129532001	4.639750479	8.35e-06	CDX78213	BnaA09g34080D	supercontig:AST_PRJEB5043_v1:LK031814:1795396:1798003:-1	BnaA09g34080D protein	AT3G54150	NA	chromosome:TAIR10:3:20050564:20052931:-1	Embryonic abundant protein-like	84.47	0	911	NA	GO:0008152;GO:0008168	IPR013216
GSBRNA2T00129536001	1.516643181	0.009762526	CDX78217	BnaA09g34120D	supercontig:AST_PRJEB5043_v1:LK031814:1807947:1808864:1	BnaA09g34120D protein	AT3G54200	NA	chromosome:TAIR10:3:20065607:20066617:1	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family	81.295	1.4e-55	217	NA	NA	NA
GSBRNA2T00129537001	-1.190210041	0.001103835	CDX78218	BnaA09g34130D	supercontig:AST_PRJEB5043_v1:LK031814:1810463:1811523:-1	BnaA09g34130D protein	AT3G54210	RPL17	chromosome:TAIR10:3:20067540:20068614:-1	50S ribosomal protein L17, chloroplastic	82.637	2.92e-152	538	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000456
GSBRNA2T00129562001	3.525674298	0.001077065	CDX78234	BnaA09g34290D	supercontig:AST_PRJEB5043_v1:LK031814:1908165:1911087:1	BnaA09g34290D protein	AT3G54420	EP3	chromosome:TAIR10:3:20145905:20148266:1	EP3	87.917	7.43e-160	564	NA	GO:0004568;GO:0006032;GO:0008061;GO:0016998	IPR000726;IPR001002;IPR023346
GSBRNA2T00129587001	1.107124318	0.017231565	CDX78252	BnaA09g34470D	supercontig:AST_PRJEB5043_v1:LK031814:1999070:2001016:-1	BnaA09g34470D protein	AT3G54640	TSA1	chromosome:TAIR10:3:20223034:20225523:-1	Tryptophan synthase alpha chain, chloroplastic	89.883	0	1205	NA	GO:0003824;GO:0004834;GO:0006568;GO:0008152	IPR002028;IPR011060;IPR013785;IPR018204
GSBRNA2T00129592001	-1.88890396	0.007296991	CDX78257	BnaA09g34520D	supercontig:AST_PRJEB5043_v1:LK031814:2023516:2026754:-1	BnaA09g34520D protein	AT3G54720	AMP1	chromosome:TAIR10:3:20254639:20257916:-1	Probable glutamate carboxypeptidase 2	85.882	0	2244	NA	GO:0006508;GO:0008233	IPR007365;IPR007484
GSBRNA2T00129611001	-2.77203629	5.4e-06	CDX78269	BnaA09g34640D	supercontig:AST_PRJEB5043_v1:LK031814:2101150:2105449:-1	BnaA09g34640D protein	AT3G54830	NA	chromosome:TAIR10:3:20311901:20315887:-1	Transmembrane amino acid transporter family protein	86.592	0	1363	NA	NA	IPR013057
GSBRNA2T00129641001	2.916203211	0.000149426	CDX78292	BnaA03g02040D	supercontig:AST_PRJEB5043_v1:LK031815:51431:53594:1	Glutamate dehydrogenase	AT5G07440	GDH2	chromosome:TAIR10:5:2355759:2358241:1	Glutamate dehydrogenase	86.851	0	1356	NA	GO:0000166;GO:0006520;GO:0016491;GO:0055114	IPR006095;IPR006096;IPR006097;IPR014362;IPR016040
GSBRNA2T00129657001	3.453299877	4.6e-06	CDX78303	BnaA03g02150D	supercontig:AST_PRJEB5043_v1:LK031815:87410:88714:1	BnaA03g02150D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005515	IPR001810
GSBRNA2T00129658001	2.77361461	0.003673394	CDX78304	BnaA03g02160D	supercontig:AST_PRJEB5043_v1:LK031815:88764:90327:-1	BnaA03g02160D protein	AT5G07620	NA	chromosome:TAIR10:5:2407401:2409259:-1	Protein kinase family protein	85.115	0	747	331	GO:0004672;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR002290;IPR011009;IPR020635
GSBRNA2T00129665001	2.034276983	0.008993206	CDX78310	BnaA03g02220D	supercontig:AST_PRJEB5043_v1:LK031815:128066:130476:1	BnaA03g02220D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00129668001	3.93754167	1.03e-06	CDX78313	BnaA03g02250D	supercontig:AST_PRJEB5043_v1:LK031815:149008:150591:1	BnaA03g02250D protein	AT5G07860	NA	chromosome:TAIR10:5:2511357:2513176:1	HXXXD-type acyl-transferase family protein	82.716	0	1192	43	NA	IPR003480;IPR023213
GSBRNA2T00129690001	1.182502052	0.020156413	CDX78333	BnaA03g02450D	supercontig:AST_PRJEB5043_v1:LK031815:225636:227740:1	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial	AT5G08300	NA	chromosome:TAIR10:5:2667361:2669923:1	Succinate--CoA ligase [ADP-forming] subunit alpha-1, mitochondrial	91.213	0	1415	417	GO:0000166;GO:0003824;GO:0003878;GO:0004775;GO:0008152;GO:0048037	IPR003781;IPR005810;IPR005811;IPR016040;IPR016102;IPR017440
GSBRNA2T00129716001	1.747404109	0.013626558	CDX78352	BnaA03g02640D	supercontig:AST_PRJEB5043_v1:LK031815:351044:352452:-1	BnaA03g02640D protein	AT5G08790	NAC081	chromosome:TAIR10:5:2858849:2860558:-1	Protein ATAF2	90.234	0	669	NA	GO:0003677	IPR003441
GSBRNA2T00129721001	2.1199483	4.1e-05	CDX78356	BnaA03g02680D	supercontig:AST_PRJEB5043_v1:LK031815:366726:368556:-1	BnaA03g02680D protein	AT5G09330	NAC082	chromosome:TAIR10:5:2892338:2895480:-1	NAC domain-containing protein 82	87.205	5.62e-92	339	NA	GO:0003677	IPR003441
GSBRNA2T00129755001	-1.061787425	0.023491896	CDX78382	BnaA03g02940D	supercontig:AST_PRJEB5043_v1:LK031815:523734:530202:-1	BnaA03g02940D protein	AT5G65460	KCA2	chromosome:TAIR10:5:26161632:26167555:-1	kinesin like protein for actin based chloroplast movement 2	83.379	0	3317	772	GO:0003777;GO:0005524;GO:0005875;GO:0007018	IPR001752;IPR019821
GSBRNA2T00129769001	1.523657014	0.021255703	CDX78393	BnaA03g03050D	supercontig:AST_PRJEB5043_v1:LK031815:577622:580023:-1	BnaA03g03050D protein	AT5G10650	NA	chromosome:TAIR10:5:3364972:3368082:-1	At5g10650	92.216	0	710	285	GO:0005515;GO:0008270	IPR001841;IPR013083
GSBRNA2T00129792001	1.154682515	0.03110817	CDX78410	BnaA03g03220D	supercontig:AST_PRJEB5043_v1:LK031815:668095:669068:1	BnaA03g03220D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00129812001	0.827221716	0.04333227	CDX78426	BnaA03g03380D	supercontig:AST_PRJEB5043_v1:LK031815:734915:737219:1	BnaA03g03380D protein	AT5G11500	NA	chromosome:TAIR10:5:3676548:3678974:1	Putative uncharacterized protein At5g11500	92.901	0	942	NA	NA	IPR008532
GSBRNA2T00129824001	-1.14453363	0.035221071	CDX78437	BnaA03g03490D	supercontig:AST_PRJEB5043_v1:LK031815:792627:795888:1	BnaA03g03490D protein	AT5G11720	NA	chromosome:TAIR10:5:3776723:3780255:1	AT5g11720/T22P22_110	86.266	0	2808	NA	GO:0003824;GO:0005975;GO:0030246	IPR000322;IPR011013;IPR013785;IPR017853;IPR025887
GSBRNA2T00129904001	4.294631278	0.014994114	CDX78504	BnaA03g04160D	supercontig:AST_PRJEB5043_v1:LK031815:1041231:1042412:-1	BnaA03g04160D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00129907001	1.67842312	0.000473536	CDX78507	BnaA03g04190D	supercontig:AST_PRJEB5043_v1:LK031815:1049529:1052446:1	Glucose-6-phosphate 1-dehydrogenase	AT5G13110	G6PD2	chromosome:TAIR10:5:4158639:4161845:1	Glucose-6-phosphate 1-dehydrogenase	91.193	0	2435	913	GO:0000166;GO:0004345;GO:0006006;GO:0050661;GO:0055114	IPR001282;IPR016040;IPR019796;IPR022674;IPR022675
GSBRNA2T00129919001	4.299423029	8.89e-09	CDX78517	BnaA03g04290D	supercontig:AST_PRJEB5043_v1:LK031815:1114202:1116910:1	BnaA03g04290D protein	AT5G13330	ERF113	chromosome:TAIR10:5:4271730:4274674:1	Rap2.6L	82.243	2.21e-144	512	NA	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00129921001	3.620896897	5.87e-08	CDX78519	BnaA03g04310D	supercontig:AST_PRJEB5043_v1:LK031815:1127889:1130198:-1	BnaA03g04310D protein	AT5G13420	NA	chromosome:TAIR10:5:4301792:4304315:-1	Aldolase-type TIM barrel family protein	89.641	0	1592	NA	GO:0003824;GO:0004801;GO:0005737;GO:0005975;GO:0006098	IPR001585;IPR004732;IPR013785;IPR018225
GSBRNA2T00129922001	1.215221567	0.018888981	CDX78520	BnaA03g04320D	supercontig:AST_PRJEB5043_v1:LK031815:1130558:1132429:-1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	AT5G13440	NA	chromosome:TAIR10:5:4307973:4310273:-1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	86.587	0	909	20	GO:0008121;GO:0016020;GO:0016491;GO:0055114	IPR004192;IPR005805;IPR006317;IPR014349;IPR017941
GSBRNA2T00129927001	0.922426988	0.05147646	CDX78525	BnaA03g04370D	supercontig:AST_PRJEB5043_v1:LK031815:1150906:1153039:1	BnaA03g04370D protein	AT5G13490	AAC2	chromosome:TAIR10:5:4335595:4337730:1	AAC2	86.892	0	1264	207	GO:0005215;GO:0005743;GO:0006810;GO:0055085	IPR002067;IPR002113;IPR018108;IPR023395
GSBRNA2T00129934001	-1.448843214	0.026072037	CDX78532	BnaA03g04440D	supercontig:AST_PRJEB5043_v1:LK031815:1182599:1188226:-1	BnaA03g04440D protein	AT5G13630	CHLH	chromosome:TAIR10:5:4387334:4392227:-1	Magnesium-chelatase subunit ChlH, chloroplastic	86.278	0	4499	NA	GO:0009058;GO:0015995;GO:0016851	IPR003672;IPR011771;IPR022571
GSBRNA2T00129939001	5.361399099	4.01e-16	CDX78535	BnaA03g04470D	supercontig:AST_PRJEB5043_v1:LK031815:1202169:1205513:1	BnaA03g04470D protein	AT5G13740	ZIF1	chromosome:TAIR10:5:4432306:4437148:1	Protein ZINC INDUCED FACILITATOR 1	87.293	0	1646	NA	GO:0005215;GO:0005886;GO:0016021;GO:0055085	IPR001958;IPR011701;IPR016196;IPR020846
GSBRNA2T00129945001	1.837793042	0.005240771	CDX78541	BnaA03g04530D	supercontig:AST_PRJEB5043_v1:LK031815:1228967:1231321:-1	BnaA03g04530D protein	AT5G13840	FZR3	chromosome:TAIR10:5:4468508:4471466:-1	Protein FIZZY-RELATED 3	91.855	0	1543	NA	GO:0005515	IPR001680;IPR015943;IPR017986;IPR019775
GSBRNA2T00129961001	1.327202251	0.025890316	CDX78555	BnaA03g04670D	supercontig:AST_PRJEB5043_v1:LK031815:1284220:1285918:1	BnaA03g04670D protein	AT5G14030	NA	chromosome:TAIR10:5:4526784:4529614:1	Translocon-associated protein subunit beta	86.964	0	647	NA	GO:0005783;GO:0016021	IPR008856
GSBRNA2T00129970001	-1.762418924	0.000193635	CDX78561	BnaA03g04730D	supercontig:AST_PRJEB5043_v1:LK031815:1314280:1317217:1	BnaA03g04730D protein	AT5G14120	NA	chromosome:TAIR10:5:4555821:4558710:1	Major facilitator protein	85.608	0	1825	604	NA	IPR010658;IPR016196
GSBRNA2T00129980001	-1.156036955	0.007757478	CDX78570	BnaA03g04820D	supercontig:AST_PRJEB5043_v1:LK031815:1345137:1346198:-1	BnaA03g04820D protein	AT5G14320	RPS13	chromosome:TAIR10:5:4617218:4618981:-1	30S ribosomal protein S13, chloroplastic	93.529	0	760	NA	GO:0003676;GO:0003723;GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR001892;IPR010979;IPR018269;IPR019980
GSBRNA2T00129991001	1.326673162	0.047728214	CDX78581	BnaA03g04930D	supercontig:AST_PRJEB5043_v1:LK031815:1384900:1387135:-1	BnaA03g04930D protein	AT5G14500	NA	chromosome:TAIR10:5:4674213:4676872:-1	aldose 1-epimerase family protein	88.312	0	1105	227	GO:0003824;GO:0005975;GO:0016853;GO:0030246	IPR008183;IPR011013;IPR014718
GSBRNA2T00130041001	-1.791347596	0.000141417	CDX78627	BnaA03g05390D	supercontig:AST_PRJEB5043_v1:LK031815:1578862:1580177:-1	BnaA03g05390D protein	AT5G15350	ENODL17	chromosome:TAIR10:5:4984919:4986377:-1	Lamin-like protein	84.615	5.15e-144	510	NA	GO:0005507;GO:0009055	IPR003245;IPR008972
GSBRNA2T00130048001	1.340348141	0.023689494	CDX78631	BnaA03g05430D	supercontig:AST_PRJEB5043_v1:LK031815:1588579:1591923:-1	Hexosyltransferase	AT5G15470	GAUT14	chromosome:TAIR10:5:5020941:5024750:-1	Probable galacturonosyltransferase 14	91.698	0	2218	531	NA	IPR002495
GSBRNA2T00130063001	2.661681288	0.002332564	CDX78645	BnaA03g05570D	supercontig:AST_PRJEB5043_v1:LK031815:1634136:1636093:1	BnaA03g05570D protein	AT5G15640	NA	chromosome:TAIR10:5:5087219:5090047:1	Mitochondrial substrate carrier family protein	86.008	0	1042	NA	GO:0055085	IPR002067;IPR018108;IPR023395
GSBRNA2T00130085001	1.130443569	0.041873093	CDX78663	BnaA03g05750D	supercontig:AST_PRJEB5043_v1:LK031815:1717221:1718915:1	BnaA03g05750D protein	AT5G15880	NA	chromosome:TAIR10:5:5185651:5187706:1	At5g15880	86.755	0	1149	NA	NA	NA
GSBRNA2T00130098001	-0.928123857	0.028344744	CDX78673	BnaA03g05850D	supercontig:AST_PRJEB5043_v1:LK031815:1767334:1771135:1	BnaA03g05850D protein	AT5G16150	GLT1	chromosome:TAIR10:5:5272476:5275815:1	Plastidic glucose transporter 4	87.132	0	1831	NA	GO:0005215;GO:0006810;GO:0016020;GO:0016021;GO:0022857;GO:0022891;GO:0055085	IPR003663;IPR005828;IPR005829;IPR016196;IPR020846
GSBRNA2T00130145001	1.203379839	0.005634451	CDX78717	BnaA03g06290D	supercontig:AST_PRJEB5043_v1:LK031815:1925777:1928242:1	BnaA03g06290D protein	AT5G16880	NA	chromosome:TAIR10:5:5548990:5551463:1	AT5g16880/F2K13_30	87.94	0	1334	NA	GO:0005622;GO:0006886	IPR002014;IPR004152;IPR008942;IPR014645;IPR018205
GSBRNA2T00130203001	-0.99531884	0.049450475	CDX78764	BnaA03g06760D	supercontig:AST_PRJEB5043_v1:LK031815:2132554:2133151:1	BnaA03g06760D protein	AT5G17870	PSRP6	chromosome:TAIR10:5:5907775:5908389:1	plastid-specific 50S ribosomal protein 6	83.929	2.18e-81	302	NA	GO:0003735;GO:0005840;GO:0006412;GO:0009507;GO:0019843	IPR020526
GSBRNA2T00130209001	-2.702388002	0.035001491	CDX78770	BnaA03g06820D	supercontig:AST_PRJEB5043_v1:LK031815:2152083:2152575:-1	BnaA03g06820D protein	AT5G18010	SAUR19	chromosome:TAIR10:5:5962773:5963405:-1	Auxin-responsive protein SAUR19	84.588	1.38e-72	272	5	NA	IPR003676
GSBRNA2T00130218001	1.854107849	0.001117155	CDX78779	BnaA03g06910D	supercontig:AST_PRJEB5043_v1:LK031815:2166736:2168569:1	BnaA03g06910D protein	AT5G18130	NA	chromosome:TAIR10:5:5995323:5997498:1	Gb|AAF00631.1	83.455	2.95e-133	475	NA	NA	NA
GSBRNA2T00130229001	1.71383226	0.049533533	CDX68592	BnaC01g08610D	supercontig:AST_PRJEB5043_v1:LK031789:29600:30907:-1	BnaC01g08610D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR008590
GSBRNA2T00130234001	-2.479609917	4.64e-06	CDX68597	BnaC01g08560D	supercontig:AST_PRJEB5043_v1:LK031789:57201:57786:-1	BnaC01g08560D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00130288001	-1.820163266	1.2e-05	CDX68634	BnaC01g08190D	supercontig:AST_PRJEB5043_v1:LK031789:415571:419470:1	NADPH--cytochrome P450 reductase	AT4G30210	ATR2	chromosome:TAIR10:4:14796725:14800924:1	P450 reductase 2	90.066	0	2721	NA	GO:0005506;GO:0010181;GO:0016491;GO:0055114	IPR001094;IPR001433;IPR001709;IPR003097;IPR008254;IPR017927;IPR017938;IPR023173
GSBRNA2T00130293001	-2.765997609	0.026993901	CDX68638	BnaC01g08150D	supercontig:AST_PRJEB5043_v1:LK031789:437115:438665:-1	BnaC01g08150D protein	AT4G30250	NA	chromosome:TAIR10:4:14810936:14813107:-1	P-loop containing nucleoside triphosphate hydrolases superfamily protein	83.773	0	1439	NA	GO:0000166;GO:0005524;GO:0017111	IPR003593;IPR003959;IPR025753
GSBRNA2T00130384001	-0.955432696	0.024349591	CDX68703	BnaC01g07500D	supercontig:AST_PRJEB5043_v1:LK031789:819322:822005:-1	BnaC01g07500D protein	AT4G30920	LAP2	chromosome:TAIR10:4:15046457:15049438:-1	Leucine aminopeptidase 2, chloroplastic	89.806	0	2241	250	GO:0004177;GO:0005622;GO:0005737;GO:0006508;GO:0008235;GO:0019538;GO:0030145	IPR000819;IPR008283;IPR011356;IPR023042
GSBRNA2T00130387001	-1.701621395	0.000554904	CDX68706	BnaC01g07470D	supercontig:AST_PRJEB5043_v1:LK031789:826381:828883:-1	Omega-6 fatty acid desaturase, chloroplastic	AT4G30950	FAD6	chromosome:TAIR10:4:15056975:15059846:-1	SFD4	90.2	0	1742	NA	GO:0006629	IPR005804
GSBRNA2T00130397001	-1.381258428	0.024738491	CDX68711	BnaC01g07420D	supercontig:AST_PRJEB5043_v1:LK031789:900252:902388:1	BnaC01g07420D protein	AT4G30993	NA	chromosome:TAIR10:4:15098067:15100656:1	Calcineurin-like metallo-phosphoesterase superfamily protein	84.687	0	854	NA	NA	NA
GSBRNA2T00130426001	2.105345107	2.78e-06	CDX68732	BnaC01g07210D	supercontig:AST_PRJEB5043_v1:LK031789:1010672:1013196:1	Proteasome subunit beta type	AT4G31300	PBA1	chromosome:TAIR10:4:15188744:15191156:1	Proteasome subunit beta type	90.741	0	937	NA	GO:0004175;GO:0004298;GO:0005839;GO:0051603	IPR000243;IPR001353;IPR016050;IPR023333
GSBRNA2T00130467001	-1.662644902	0.00230698	CDX68766	BnaC01g06870D	supercontig:AST_PRJEB5043_v1:LK031789:1153690:1159906:-1	BnaC01g06870D protein	AT4G31590	CSLC5	chromosome:TAIR10:4:15309506:15312987:-1	CSLC5	89.851	0	2671	702	NA	NA
GSBRNA2T00130485001	-3.369684026	8.9e-05	CDX68776	BnaC01g06770D	supercontig:AST_PRJEB5043_v1:LK031789:1213190:1214674:1	BnaC01g06770D protein	AT5G37170	NA	chromosome:TAIR10:5:14712811:14714446:1	O-methyltransferase family protein	84.125	0	649	174	GO:0008168;GO:0008171;GO:0046983	IPR001077;IPR011991;IPR012967;IPR016461
GSBRNA2T00130491001	1.503703066	0.011964808	CDX68782	BnaC01g06710D	supercontig:AST_PRJEB5043_v1:LK031789:1241200:1243890:-1	BnaC01g06710D protein	AT4G31750	WIN2	chromosome:TAIR10:4:15364327:15367761:-1	WIN2	94.622	0	1354	NA	GO:0003824;GO:0004722;GO:0006470	IPR000222;IPR001932;IPR015655
GSBRNA2T00130498001	3.107220049	2.71e-05	CDX68787	BnaC01g06660D	supercontig:AST_PRJEB5043_v1:LK031789:1266757:1268215:1	BnaC01g06660D protein	AT2G25000	WRKY60	chromosome:TAIR10:2:10629662:10631413:1	Probable WRKY transcription factor 60	82.553	5.21e-52	206	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00130545001	-1.299008272	0.007170776	CDX68825	BnaC01g06280D	supercontig:AST_PRJEB5043_v1:LK031789:1443081:1446059:1	BnaC01g06280D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00130546001	-1.331547662	0.004903192	CDX68826	BnaC01g06270D	supercontig:AST_PRJEB5043_v1:LK031789:1446551:1447673:1	BnaC01g06270D protein	AT4G32260	NA	chromosome:TAIR10:4:15573553:15574737:-1	PDE334	83.384	1.37e-170	599	NA	GO:0015078;GO:0015986	IPR002146
GSBRNA2T00130573001	-1.38324513	0.005933133	CDX68849	BnaC01g06040D	supercontig:AST_PRJEB5043_v1:LK031789:1558172:1560784:-1	BnaC01g06040D protein	AT4G32460	NA	chromosome:TAIR10:4:15662266:15664948:-1	At4g32460	88.574	0	1325	NA	NA	IPR006946;IPR008979
GSBRNA2T00130589001	-1.619654039	0.045135529	CDX68864	BnaC01g05890D	supercontig:AST_PRJEB5043_v1:LK031789:1631943:1633881:1	BnaC01g05890D protein	AT4G32590	NA	chromosome:TAIR10:4:15721324:15722869:1	2Fe-2S iron-sulfur cluster binding domain-containing protein	83.46	1.43e-129	462	NA	GO:0009055;GO:0051536	IPR001041;IPR012675
GSBRNA2T00130604001	1.366815558	0.028677366	CDX68879	BnaC01g05740D	supercontig:AST_PRJEB5043_v1:LK031789:1689490:1691122:1	BnaC01g05740D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005506;GO:0015671;GO:0019825;GO:0020037	IPR001486;IPR009050;IPR012292
GSBRNA2T00130674001	-2.270600851	1.52e-07	CDX68930	BnaC01g05230D	supercontig:AST_PRJEB5043_v1:LK031789:2083021:2087529:-1	BnaC01g05230D protein	AT4G33010	GLDP1	chromosome:TAIR10:4:15926670:15931332:-1	GLDP1	86.633	0	3446	770	GO:0003824;GO:0004375;GO:0006544;GO:0006546;GO:0030170;GO:0055114	IPR003437;IPR015421;IPR015424;IPR020580;IPR020581
GSBRNA2T00130679001	4.551679581	3.16e-05	CDX68935	BnaC01g05180D	supercontig:AST_PRJEB5043_v1:LK031789:2109295:2111848:-1	BnaC01g05180D protein	AT4G33050	EDA39	chromosome:TAIR10:4:15944316:15947026:-1	calmodulin-binding family protein	88.733	0	1648	569	NA	NA
GSBRNA2T00130733001	-1.58973367	0.011094328	CDX68984	BnaC01g04690D	supercontig:AST_PRJEB5043_v1:LK031789:2290146:2293803:-1	BnaC01g04690D protein	AT4G33500	NA	chromosome:TAIR10:4:16112624:16116383:-1	Probable protein phosphatase 2C 62	84.99	0	990	NA	GO:0003824	IPR001932
GSBRNA2T00130750001	8.191753039	1.56e-17	CDX69000	BnaC01g04530D	supercontig:AST_PRJEB5043_v1:LK031789:2353587:2354111:1	BnaC01g04530D protein	AT4G33720	NA	chromosome:TAIR10:4:16182743:16183619:1	AT4g33720	85.714	1.13e-145	516	NA	GO:0005576	IPR001283;IPR002413;IPR014044;IPR018244
GSBRNA2T00130763001	3.630951422	0.003046863	CDX69009	BnaC01g04440D	supercontig:AST_PRJEB5043_v1:LK031789:2423217:2425247:-1	Peroxidase	AT4G33870	PER48	chromosome:TAIR10:4:16234519:16236492:-1	Putative Peroxidase 48	78.361	0	665	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR000823;IPR002016;IPR010255;IPR019794
GSBRNA2T00130783001	8.819380581	1.43e-13	CDX69028	BnaC01g04250D	supercontig:AST_PRJEB5043_v1:LK031789:2524599:2526050:-1	Glycosyltransferase	AT4G34131	UGT73B3	chromosome:TAIR10:4:16343057:16344818:-1	Glycosyltransferase	84.24	0	1389	55	GO:0008152	IPR002213
GSBRNA2T00130784001	2.043262669	0.001189327	CDX69029	BnaC01g04240D	supercontig:AST_PRJEB5043_v1:LK031789:2528089:2529916:-1	Glycosyltransferase	AT4G34131	UGT73B3	chromosome:TAIR10:4:16343057:16344818:-1	Glycosyltransferase	73.747	9.35e-136	484	NA	GO:0008152	IPR002213
GSBRNA2T00130785001	1.210390673	0.033967944	CDX69030	BnaC01g04230D	supercontig:AST_PRJEB5043_v1:LK031789:2530664:2535647:1	BnaC01g04230D protein	AT4G34150	NA	chromosome:TAIR10:4:16354857:16357460:1	AT4g34150/F28A23_90	85.602	0	774	57	GO:0003676;GO:0005515	IPR000008;IPR000467;IPR008973;IPR018029
GSBRNA2T00130790001	1.837068075	0.000193064	CDX69034	BnaC01g04190D	supercontig:AST_PRJEB5043_v1:LK031789:2564827:2568958:-1	D-3-phosphoglycerate dehydrogenase	AT4G34200	PGDH1	chromosome:TAIR10:4:16373731:16376666:-1	D-3-phosphoglycerate dehydrogenase	88.69	0	2049	1273	GO:0000166;GO:0004617;GO:0006564;GO:0008152;GO:0016597;GO:0048037;GO:0051287;GO:0055114	IPR002912;IPR006139;IPR006140;IPR006236;IPR015878;IPR016040
GSBRNA2T00130793001	-2.018462597	0.000362066	CDX69035	BnaC01g04180D	supercontig:AST_PRJEB5043_v1:LK031789:2582099:2584657:-1	BnaC01g04180D protein	AT4G34220	NA	chromosome:TAIR10:4:16381473:16384468:-1	Receptor protein kinase-like protein At4g34220	84.1	0	2152	NA	GO:0004672;GO:0004713;GO:0005515;GO:0005524;GO:0006468	IPR000719;IPR001611;IPR002290;IPR011009;IPR013210;IPR020635
GSBRNA2T00130795001	3.327006617	0.035505561	CDX69037	BnaC01g04160D	supercontig:AST_PRJEB5043_v1:LK031789:2591623:2593793:-1	BnaC01g04160D protein	AT4G34230	CAD5	chromosome:TAIR10:4:16386631:16388940:-1	Cinnamyl alcohol dehydrogenase 5	91.045	0	1447	876	GO:0000166;GO:0008270;GO:0016491;GO:0055114	IPR002085;IPR002328;IPR011032;IPR013149;IPR013154;IPR016040;IPR020843
GSBRNA2T00130799001	-1.821232595	1.32e-06	CDX69041	BnaC01g04120D	supercontig:AST_PRJEB5043_v1:LK031789:2610094:2614269:1	BnaC01g04120D protein	AT4G34260	FUC95A	chromosome:TAIR10:4:16397995:16402118:1	Alpha-L-fucosidase 2	85.906	0	2671	NA	GO:0003824;GO:0004560	IPR008928;IPR016518
GSBRNA2T00130834001	1.654437904	0.011110243	CDX69064	BnaC01g03890D	supercontig:AST_PRJEB5043_v1:LK031789:2725644:2729336:-1	BnaC01g03890D protein	AT4G34480	NA	chromosome:TAIR10:4:16480934:16484034:-1	Glucan endo-1,3-beta-glucosidase 7	85.111	0	1531	NA	GO:0003824;GO:0005975	IPR000490;IPR012946;IPR013781;IPR017853
GSBRNA2T00130837001	-1.366386739	0.006151048	CDX69067	BnaC01g03860D	supercontig:AST_PRJEB5043_v1:LK031789:2741756:2743942:1	BnaC01g03860D protein	AT4G34530	BHLH63	chromosome:TAIR10:4:16498391:16500174:1	Transcription factor bHLH63	79.01	0	640	563.2	GO:0046983	IPR011598
GSBRNA2T00130839001	-1.466675548	0.021594889	CDX69069	BnaC01g03840D	supercontig:AST_PRJEB5043_v1:LK031789:2750449:2751452:1	BnaC01g03840D protein	AT4G34560	NA	chromosome:TAIR10:4:16507616:16508824:1	Putative uncharacterized protein At4g34560	82.733	2.95e-162	571	NA	NA	IPR025520
GSBRNA2T00130846001	2.410855347	5.21e-05	CDX69072	BnaC01g03810D	supercontig:AST_PRJEB5043_v1:LK031789:2778138:2778602:1	BnaC01g03810D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003700;GO:0043565	IPR004827
GSBRNA2T00130848001	-1.791449846	2.59e-06	CDX69073	BnaC01g03800D	supercontig:AST_PRJEB5043_v1:LK031789:2788259:2789396:-1	BnaC01g03800D protein	AT4G34620	RPS16-1	chromosome:TAIR10:4:16534855:16536224:-1	SSR16	88.012	1.63e-112	405	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000307;IPR023803
