Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00122057001	-3.79133342	0.013460265	CDY06163	BnaA09g50400D	supercontig:AST_PRJEB5043_v1:LK031968:70371:71862:-1	BnaA09g50400D protein	AT1G05190	RPL6	chromosome:TAIR10:1:1502251:1503853:-1	50S ribosomal protein L6, chloroplastic	87.426	0	773	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0019843	IPR000702;IPR002358;IPR019906;IPR020040
GSBRNA2T00122131001	1.809106883	0.016029633	CDY06220	BnaA09g49830D	supercontig:AST_PRJEB5043_v1:LK031968:339143:341114:1	BnaA09g49830D protein	AT5G59530	NA	chromosome:TAIR10:5:23994170:23995865:-1	1-aminocyclopropane-1-carboxylate oxidase homolog 11	73.043	6.09e-34	145	43	GO:0016491;GO:0055114	IPR005123
GSBRNA2T00122200001	-1.048550559	0.037652458	CDY06277	BnaA09g49260D	supercontig:AST_PRJEB5043_v1:LK031968:602203:603254:1	BnaA06g18230D protein	AT1G07770	RPS15AF	chromosome:TAIR10:1:2408203:2409580:-1	AT1G07770 protein	91.858	8.23e-156	549	127	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000630
GSBRNA2T00122207001	0.974936692	0.042127383	CDY06284	BnaA09g49190D	supercontig:AST_PRJEB5043_v1:LK031968:627071:629160:1	BnaA09g49190D protein	AT1G07890	APX1	chromosome:TAIR10:1:2437478:2439665:1	L-ascorbate peroxidase 1, cytosolic	90.013	0	959	NA	GO:0004601;GO:0006979;GO:0020037;GO:0055114	IPR002016;IPR002207;IPR010255;IPR019793;IPR019794
GSBRNA2T00122238001	-1.02028515	0.031004814	CDY06311	BnaA09g48920D	supercontig:AST_PRJEB5043_v1:LK031968:745976:746896:-1	BnaA09g48920D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR017498
GSBRNA2T00122265001	2.214297484	0.005772073	CDY06335	BnaA09g48680D	supercontig:AST_PRJEB5043_v1:LK031968:854420:858694:1	BnaA09g48680D protein	AT1G08860	BON3	chromosome:TAIR10:1:2841969:2846350:1	Protein BONZAI 3	87.643	0	2021	NA	GO:0005515	IPR000008;IPR002035;IPR008973;IPR010734;IPR018029
GSBRNA2T00122275001	-2.982371757	0.002048663	CDY06343	BnaA09g48600D	supercontig:AST_PRJEB5043_v1:LK031968:885216:888001:1	Hexosyltransferase	AT1G08990	GUX5	chromosome:TAIR10:1:2888427:2890965:1	Putative UDP-glucuronate:xylan alpha-glucuronosyltransferase 5	83.857	0	1273	543	NA	IPR002495
GSBRNA2T00122278001	1.170958851	0.009953124	CDY06346	BnaA09g48570D	supercontig:AST_PRJEB5043_v1:LK031968:898778:900004:1	BnaA09g48570D protein	AT1G09070	SRC2	chromosome:TAIR10:1:2927502:2929107:1	Protein SRC2 homolog	80.715	9.98e-158	556	NA	GO:0005515	IPR000008;IPR008973
GSBRNA2T00122280001	-2.319328802	0.02027094	CDY06348	BnaA09g48550D	supercontig:AST_PRJEB5043_v1:LK031968:903858:908816:1	BnaA09g48550D protein	AT1G09090	RBOHB	chromosome:TAIR10:1:2932739:2936586:1	Respiratory burst oxidase homolog protein B	85.654	0	1454	NA	GO:0004601;GO:0005509;GO:0016491;GO:0055114	IPR002048;IPR011992;IPR013112;IPR013121;IPR013130;IPR013623;IPR017927;IPR017938
GSBRNA2T00122297001	-2.796455313	0.026565611	CDY06361	BnaA09g48420D	supercontig:AST_PRJEB5043_v1:LK031968:974444:975240:1	BnaA09g48420D protein	AT1G09560	GLP4	chromosome:TAIR10:1:3093644:3094954:1	Germin-like protein subfamily 2 member 1	88.215	0	710	NA	GO:0030145;GO:0045735;GO:0048046	IPR001929;IPR006045;IPR011051;IPR014710;IPR019780
GSBRNA2T00122308001	-1.025817074	0.026607003	CDY06371	BnaA09g48320D	supercontig:AST_PRJEB5043_v1:LK031968:1014099:1014983:-1	BnaA09g48320D protein	AT1G09590	RPL21C	chromosome:TAIR10:1:3106367:3107801:1	60S ribosomal protein L21-1	88.105	2.23e-167	588	11	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR001147;IPR008991;IPR018259
GSBRNA2T00122348001	-2.969242529	0.013358589	CDY06385	BnaC05g31450D	supercontig:AST_PRJEB5043_v1:LK031969:142696:143984:1	BnaC05g31450D protein	AT3G20820	NA	chromosome:TAIR10:3:7280792:7282377:1	Leucine-rich repeat (LRR) family protein	86.885	0	1230	NA	GO:0005515	IPR001611;IPR013210
GSBRNA2T00122526001	1.42296899	0.001386019	CDY06463	BnaC06g11810D	supercontig:AST_PRJEB5043_v1:LK031970:368606:370316:1	Ammonium transporter	AT4G13510	AMT1-1	chromosome:TAIR10:4:7858183:7860288:1	Ammonium transporter 1 member 1	86.474	0	1628	NA	GO:0008519;GO:0015696;GO:0016020;GO:0072488	IPR001905;IPR018047;IPR024041
GSBRNA2T00122629001	1.023365142	0.052575712	CDY06517	BnaC02g12410D	supercontig:AST_PRJEB5043_v1:LK031971:72695:75621:-1	BnaC02g12410D protein	AT5G56190	NA	chromosome:TAIR10:5:22741966:22745191:1	Transducin/WD40 repeat-like superfamily protein	90.364	0	1731	1199	GO:0005515	IPR001680;IPR015943;IPR017986
GSBRNA2T00122687001	-1.003705513	0.027794809	CDY06563	BnaC02g12870D	supercontig:AST_PRJEB5043_v1:LK031971:344523:348931:-1	BnaC02g12870D protein	AT5G55660	NA	chromosome:TAIR10:5:22538556:22543474:1	DEK domain-containing chromatin associated protein	85.32	0	1491	635	GO:0003677	IPR009057;IPR014876
GSBRNA2T00122710001	-1.86656484	0.026343044	CDY06578	BnaC02g13020D	supercontig:AST_PRJEB5043_v1:LK031971:463248:463887:-1	BnaC02g13020D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR016140
GSBRNA2T00122740001	1.255309628	0.019693741	CDY06601	BnaC02g13250D	supercontig:AST_PRJEB5043_v1:LK031971:649087:651168:-1	BnaC02g13250D protein	AT5G55180	NA	chromosome:TAIR10:5:22388782:22390714:1	O-Glycosyl hydrolases family 17 protein	86.449	0	1173	NA	GO:0003824;GO:0005975	IPR000490;IPR012946;IPR013781;IPR017853
GSBRNA2T00122768001	2.788562773	0.020779446	CDY06620	BnaC02g13440D	supercontig:AST_PRJEB5043_v1:LK031971:803659:804798:1	BnaC02g13440D protein	AT5G54330	NA	chromosome:TAIR10:5:22064993:22066063:1	Putative uncharacterized protein	78.571	1.11e-143	510	44	NA	IPR005174
GSBRNA2T00122796001	-2.821531049	0.018127284	CDY06636	BnaC02g13600D	supercontig:AST_PRJEB5043_v1:LK031971:1017868:1019732:-1	BnaC02g13600D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR003256;IPR005824;IPR005825;IPR008991;IPR014722
GSBRNA2T00122815001	2.06235183	3.74e-06	CDY06652	BnaA10g04310D	supercontig:AST_PRJEB5043_v1:LK031972:56717:58217:-1	4-hydroxyphenylpyruvate dioxygenase	AT1G06570	HPD	chromosome:TAIR10:1:2012015:2013459:-1	4-hydroxyphenylpyruvate dioxygenase	83.852	0	1264	NA	GO:0003868;GO:0009072;GO:0055114	IPR004360;IPR005956
GSBRNA2T00122836001	1.815342527	9.12e-06	CDY06670	BnaA10g04490D	supercontig:AST_PRJEB5043_v1:LK031972:192853:194874:-1	BnaA10g04490D protein	AT1G07040	NA	chromosome:TAIR10:1:2160919:2163387:-1	At1g07040	88.796	0	1166	NA	NA	IPR009770
GSBRNA2T00122885001	3.06558848	3.4e-05	CDY06705	BnaA10g04840D	supercontig:AST_PRJEB5043_v1:LK031972:384723:386171:-1	BnaA10g04840D protein	AT1G07430	AIP1	chromosome:TAIR10:1:2280746:2282828:-1	Protein phosphatase 2C 3	81.038	0	806	NA	GO:0003824;GO:0004722;GO:0006470	IPR000222;IPR001932;IPR015655
GSBRNA2T00122908001	-4.117539234	0.024784941	CDY06723	BnaA10g05020D	supercontig:AST_PRJEB5043_v1:LK031972:498491:504078:1	BnaA10g05020D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0008270	IPR007087
GSBRNA2T00122925001	1.843568156	0.001895085	CDY06733	BnaA10g05120D	supercontig:AST_PRJEB5043_v1:LK031972:636867:639363:1	BnaA10g05120D protein	AT1G47510	IP5P11	chromosome:TAIR10:1:17435565:17438357:-1	Type IV inositol polyphosphate 5-phosphatase 11	88.158	0	1086	NA	GO:0046854	IPR000300;IPR005135
GSBRNA2T00122982001	-3.480609422	0.013378624	CDY06765	BnaA10g05440D	supercontig:AST_PRJEB5043_v1:LK031972:925977:927141:-1	BnaA10g05440D protein	AT1G46264	HSFB4	chromosome:TAIR10:1:17224720:17226541:1	Putative uncharacterized protein At1g46264	82.448	4.6e-162	571	NA	GO:0003700;GO:0005634;GO:0043565	IPR000232;IPR011991
GSBRNA2T00123053001	-1.248417121	0.018012584	CDY06811	BnaC01g09100D	supercontig:AST_PRJEB5043_v1:LK031973:410919:411937:1	40S ribosomal protein S30	AT2G19750	RPS30B	chromosome:TAIR10:2:8514899:8516138:1	Ribosomal protein S30 homolog	92.063	5.46e-71	267	17	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR006846
GSBRNA2T00123064001	-1.705139944	0.034281187	CDY06818	BnaC01g09170D	supercontig:AST_PRJEB5043_v1:LK031973:469992:472280:1	BnaC01g09170D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003824;GO:0005975	IPR000490;IPR012946;IPR013781;IPR017853
GSBRNA2T00123103001	-2.217417931	0.022291261	CDY06836	BnaC01g09350D	supercontig:AST_PRJEB5043_v1:LK031973:731041:732423:1	Auxin-responsive protein	AT4G29080	IAA27	chromosome:TAIR10:4:14323296:14325361:-1	Auxin-responsive protein IAA27	89.373	0	701	NA	GO:0005634;GO:0046983	IPR003311;IPR011525
GSBRNA2T00123115001	0.797100652	0.045128162	CDY06847	BnaC01g09460D	supercontig:AST_PRJEB5043_v1:LK031973:763428:766693:-1	BnaC01g09460D protein	AT4G29040	RPT2A	chromosome:TAIR10:4:14312283:14314600:1	RPT2a	90.098	0	1729	292	GO:0000166;GO:0005524;GO:0005737;GO:0016787;GO:0017111;GO:0030163	IPR003593;IPR003959;IPR003960;IPR005937
GSBRNA2T00123124001	0.973985275	0.031854893	CDY06852	BnaC01g09510D	supercontig:AST_PRJEB5043_v1:LK031973:801422:806151:1	BnaC01g09510D protein	AT4G29010	AIM1	chromosome:TAIR10:4:14297044:14302287:-1	Peroxisomal fatty acid beta-oxidation multifunctional protein AIM1	89.715	0	2732	NA	GO:0000166;GO:0003824;GO:0003857;GO:0006631;GO:0008152;GO:0016491;GO:0050662;GO:0055114	IPR001753;IPR006108;IPR006176;IPR006180;IPR008927;IPR013328;IPR016040;IPR018376
GSBRNA2T00123135001	-3.932276827	2.1e-05	CDY06861	BnaC01g09600D	supercontig:AST_PRJEB5043_v1:LK031973:856618:858290:-1	Xyloglucan endotransglucosylase/hydrolase	AT4G28850	XTH26	chromosome:TAIR10:4:14244290:14246037:1	Xyloglucan endotransglucosylase/hydrolase	86.07	0	942	NA	GO:0005618;GO:0005975;GO:0006073;GO:0016762;GO:0048046	IPR000757;IPR008263;IPR008985;IPR010713;IPR013320;IPR016455
GSBRNA2T00123207001	-1.293780993	0.006557395	CDY06915	BnaA04g24000D	supercontig:AST_PRJEB5043_v1:LK031974:161680:166973:1	Calcium-transporting ATPase	AT2G41560	ACA4	chromosome:TAIR10:2:17332084:17336969:-1	Calcium-transporting ATPase 4, plasma membrane-type	88.125	0	3679	1102	GO:0000166;GO:0005388;GO:0005516;GO:0005524;GO:0006812;GO:0016020;GO:0016021;GO:0019829;GO:0046872;GO:0070588	IPR001757;IPR004014;IPR006068;IPR006408;IPR008250;IPR018303;IPR023214;IPR023298;IPR023299;IPR024750
GSBRNA2T00123218001	0.962610257	0.016444008	CDY06923	BnaA04g23920D	supercontig:AST_PRJEB5043_v1:LK031974:207840:209337:-1	BnaA04g23920D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR009818
GSBRNA2T00123246001	2.003885202	0.004920801	CDY06942	BnaA04g23730D	supercontig:AST_PRJEB5043_v1:LK031974:323380:326278:1	BnaA04g23730D protein	AT2G41190	NA	chromosome:TAIR10:2:17167279:17170559:-1	Expressed protein	86.798	0	1775	NA	NA	IPR013057
GSBRNA2T00123258001	-2.731494045	6.84e-05	CDY06954	BnaA04g23610D	supercontig:AST_PRJEB5043_v1:LK031974:364752:367188:1	WAT1-related protein	AT2G40900	NA	chromosome:TAIR10:2:17063098:17065813:-1	WAT1-related protein At2g40900	88.657	0	1332	NA	GO:0016020	IPR000620
GSBRNA2T00123294001	-1.640608553	0.041762522	CDY06986	BnaA04g23290D	supercontig:AST_PRJEB5043_v1:LK031974:491481:493709:-1	BnaA04g23290D protein	AT2G40480	NA	chromosome:TAIR10:2:16910167:16912616:1	WEB family protein At2g40480	81.973	1.59e-58	228	NA	NA	IPR008545
GSBRNA2T00123331001	1.537123304	0.02945781	CDY07017	BnaA04g22980D	supercontig:AST_PRJEB5043_v1:LK031974:681146:683826:-1	CASP-like protein	AT2G39518	NA	chromosome:TAIR10:2:16495819:16497145:-1	CASP-like protein 4D2	87.004	2.75e-144	512	NA	NA	IPR006702
GSBRNA2T00123351001	3.096551487	0.046158515	CDY07034	BnaA04g22810D	supercontig:AST_PRJEB5043_v1:LK031974:763962:768388:-1	BnaA04g22810D protein	AT2G39800	P5CSA	chromosome:TAIR10:2:16598072:16603061:-1	p5CS1	90.622	0	2857	733	GO:0003824;GO:0004349;GO:0004350;GO:0005737;GO:0006561;GO:0008152;GO:0008652;GO:0016491;GO:0055114	IPR000965;IPR001048;IPR001057;IPR005715;IPR005766;IPR015590;IPR016161;IPR016162;IPR016163;IPR019797;IPR020593
GSBRNA2T00123357001	2.540559667	0.037778266	CDY07040	BnaA04g22750D	supercontig:AST_PRJEB5043_v1:LK031974:809104:811277:-1	BnaA04g22750D protein	AT2G39940	COI1	chromosome:TAIR10:2:16672493:16675864:-1	Coronatine-insensitive protein 1	81.633	1.83e-168	593	NA	NA	NA
GSBRNA2T00123371001	1.271294934	0.048260236	CDY07053	BnaA04g22620D	supercontig:AST_PRJEB5043_v1:LK031974:855440:857826:1	BnaA04g22620D protein	AT2G40095	NA	chromosome:TAIR10:2:16742896:16745152:1	Alpha/beta hydrolase related protein	86.984	0	706	NA	NA	IPR019498
GSBRNA2T00123474001	1.291544749	0.04042769	CDY07126	BnaCnng01410D	supercontig:AST_PRJEB5043_v1:LK031975:376227:379576:-1	BnaCnng01410D protein	AT4G01660	ABC1	chromosome:TAIR10:4:708357:711256:1	Protein ABC transporter 1, mitochondrial	88.02	0	1650	NA	NA	IPR004147;IPR011009
GSBRNA2T00123499001	4.061225674	0.018675052	CDY07146	BnaCnng01610D	supercontig:AST_PRJEB5043_v1:LK031975:510696:512618:1	BnaCnng01610D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005515	IPR002083;IPR008974
GSBRNA2T00123517001	-2.13262591	0.000652463	CDY07159	BnaCnng01740D	supercontig:AST_PRJEB5043_v1:LK031975:614133:616104:1	Ammonium transporter	AT1G64780	AMT1-2	chromosome:TAIR10:1:24060640:24062804:-1	Ammonium transporter 1 member 2	85.429	0	1592	NA	GO:0008519;GO:0015696;GO:0016020;GO:0072488	IPR001905;IPR018047;IPR024041
GSBRNA2T00123532001	1.669979072	0.003389824	CDY07174	BnaCnng01890D	supercontig:AST_PRJEB5043_v1:LK031975:668281:671455:-1	BnaCnng01890D protein	AT4G01090	NA	chromosome:TAIR10:4:470506:473879:-1	AT4G01090 protein	86.822	4.18e-160	566	NA	NA	IPR021480
GSBRNA2T00123533001	1.341417796	0.007061263	CDY07175	BnaCnng01900D	supercontig:AST_PRJEB5043_v1:LK031975:674498:677029:1	BnaA09g00180D protein	AT4G01100	ADNT1	chromosome:TAIR10:4:477141:479634:1	Adenine nucleotide transporter 1	91.218	0	1435	NA	GO:0055085	IPR002067;IPR018108;IPR023395
GSBRNA2T00123563001	1.942606233	0.012339896	CDY07204	BnaCnng02190D	supercontig:AST_PRJEB5043_v1:LK031975:803536:807272:1	BnaCnng02190D protein	AT4G00680	ADF8	chromosome:TAIR10:4:279596:281072:-1	actin depolymerizing factor 8	87.864	1.82e-135	483	43	GO:0003779;GO:0005622;GO:0015629;GO:0030042	IPR002108;IPR005516;IPR017904
GSBRNA2T00123564001	1.305372959	0.02180186	CDY07205	BnaCnng02200D	supercontig:AST_PRJEB5043_v1:LK031975:807372:810650:-1	BnaCnng02200D protein	AT4G00660	RH8	chromosome:TAIR10:4:274257:278737:1	DEAD-box ATP-dependent RNA helicase 8	91.121	0	1801	992	GO:0003676;GO:0004386;GO:0005524;GO:0008026	IPR000629;IPR001650;IPR011545;IPR014001;IPR014014
GSBRNA2T00123570001	2.168475984	0.000597974	CDY07210	BnaCnng02250D	supercontig:AST_PRJEB5043_v1:LK031975:838098:840745:1	BnaCnng02250D protein	AT4G00550	DGD2	chromosome:TAIR10:4:237955:240579:-1	Digalactosyldiacylglycerol synthase 2, chloroplastic	89.314	0	1773	NA	GO:0009058	IPR001296
GSBRNA2T00123590001	1.82661549	0.010052423	CDY07228	BnaCnng02430D	supercontig:AST_PRJEB5043_v1:LK031975:951219:953020:1	BnaCnng02430D protein	AT4G00330	CRCK2	chromosome:TAIR10:4:142583:145719:-1	Calmodulin-binding receptor-like cytoplasmic kinase 2	83.917	0	1153	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR008271;IPR011009;IPR017441;IPR020635
GSBRNA2T00123607001	2.519853722	0.016265803	CDX75702	BnaC03g37850D	supercontig:AST_PRJEB5043_v1:LK031805:7234:7719:-1	BnaC03g37850D protein	AT3G13310	NA	chromosome:TAIR10:3:4310544:4311629:-1	At3g13310	82.55	3.08e-106	385	NA	NA	IPR001623;IPR018253
GSBRNA2T00123611001	1.296723518	0.00624884	CDX75704	BnaC03g37870D	supercontig:AST_PRJEB5043_v1:LK031805:16568:26319:-1	BnaC03g37870D protein	AT3G13330	PA200	chromosome:TAIR10:3:4319490:4330218:-1	PA200	91.483	0	6637	NA	GO:0005488	IPR011989;IPR016024;IPR021843
GSBRNA2T00123626001	-1.067949781	0.039302581	CDX75713	BnaC03g37960D	supercontig:AST_PRJEB5043_v1:LK031805:102105:105509:1	BnaC03g37960D protein	AT3G13470	CPN60B2	chromosome:TAIR10:3:4389215:4393015:1	Chaperonin 60 subunit beta 2, chloroplastic	90.062	0	2309	460	GO:0005524;GO:0005737;GO:0042026;GO:0044267	IPR001844;IPR002423
GSBRNA2T00123671001	-1.366096238	0.043784855	CDX75744	BnaC03g38270D	supercontig:AST_PRJEB5043_v1:LK031805:311129:319369:1	BnaC03g38270D protein	AT3G14010	CID4	chromosome:TAIR10:3:4636254:4640397:1	CTC-interacting domain 4	80.806	0	647	NA	GO:0005515	IPR009060;IPR009604;IPR010920;IPR025852
GSBRNA2T00123674001	-1.871996113	0.008605603	CDX75747	BnaC03g38300D	supercontig:AST_PRJEB5043_v1:LK031805:324638:327115:-1	BnaC03g38300D protein	AT3G14150	GLO3	chromosome:TAIR10:3:4690450:4693133:-1	HAOX2	88.004	0	1291	38	GO:0003824;GO:0010181;GO:0016491;GO:0055114	IPR000262;IPR008259;IPR012133;IPR013785
GSBRNA2T00123753001	1.470847461	0.023268741	CDX75800	BnaC03g38830D	supercontig:AST_PRJEB5043_v1:LK031805:795989:798502:1	BnaC03g38830D protein	AT3G14990	DJ1A	chromosome:TAIR10:3:5047376:5049971:1	Protein DJ-1 homolog A	87.85	0	1378	489	NA	IPR002818;IPR006287
GSBRNA2T00123811001	-1.774080826	0.045710327	CDX75841	BnaC03g39240D	supercontig:AST_PRJEB5043_v1:LK031805:1093945:1095486:1	BnaC03g39240D protein	AT3G15680	NA	chromosome:TAIR10:3:5314817:5316617:1	At3g15680	87.677	8.31e-163	573	NA	GO:0005622;GO:0008270	IPR001876
GSBRNA2T00123816001	1.968442972	0.019879753	CDX75845	BnaC03g39280D	supercontig:AST_PRJEB5043_v1:LK031805:1120281:1122060:-1	BnaC03g39280D protein	AT3G15810	NA	chromosome:TAIR10:3:5347762:5349321:-1	Protein LURP-one-related 12	90.081	0	797	NA	NA	IPR007612;IPR025659
GSBRNA2T00123855001	-2.814801272	0.006802216	CDX75870	BnaC03g39530D	supercontig:AST_PRJEB5043_v1:LK031805:1367524:1368613:1	BnaC03g39530D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR003172
GSBRNA2T00123859001	-3.12095168	0.000205509	CDX75873	BnaC03g39560D	supercontig:AST_PRJEB5043_v1:LK031805:1396978:1398557:1	BnaC03g39560D protein	AT3G16240	TIP2-1	chromosome:TAIR10:3:5505360:5507050:1	Aquaporin TIP2-1	92.183	0	1050	752	GO:0005215;GO:0006810;GO:0016020	IPR000425;IPR022357;IPR023271
GSBRNA2T00123907001	-1.201840555	0.025078508	CDX75902	BnaC03g39850D	supercontig:AST_PRJEB5043_v1:LK031805:1719588:1722299:1	BnaC03g39850D protein	AT3G17090	NA	chromosome:TAIR10:3:5826586:5829900:1	Probable protein phosphatase 2C 42	85.838	0	1205	NA	GO:0003824;GO:0004722;GO:0006470	IPR000222;IPR001932;IPR015655
GSBRNA2T00123970001	1.945025005	0.000164122	CDX75942	BnaC03g40250D	supercontig:AST_PRJEB5043_v1:LK031805:2062784:2066067:1	BnaC03g40250D protein	AT3G17820	GLN1-3	chromosome:TAIR10:3:6097201:6099595:1	Glutamine synthetase	88.598	0	1290	517	GO:0003824;GO:0004356;GO:0006542;GO:0006807	IPR008146;IPR008147;IPR014746;IPR027302
GSBRNA2T00124293001	-1.137716493	0.022316911	CDY07341	BnaA07g24200D	supercontig:AST_PRJEB5043_v1:LK031978:11482:12642:-1	BnaA02g14450D protein	AT1G69620	RPL34B	chromosome:TAIR10:1:26189775:26191404:1	60S ribosomal protein L34-2	88.451	1.03e-119	429	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR008195;IPR018065
GSBRNA2T00124306001	2.030047776	0.001165025	CDY07348	BnaA07g24270D	supercontig:AST_PRJEB5043_v1:LK031978:85749:86918:-1	BnaA07g24270D protein	AT1G69490	NAC029	chromosome:TAIR10:1:26122080:26123514:1	NAP	85.982	0	841	NA	GO:0003677	IPR003441
GSBRNA2T00124356001	-2.410822349	0.025662468	CDY07378	BnaA07g24570D	supercontig:AST_PRJEB5043_v1:LK031978:319619:323751:1	BnaA07g24570D protein	AT1G68560	XYL1	chromosome:TAIR10:1:25734060:25738134:-1	Alpha-xylosidase 1	84.651	0	1277	NA	GO:0003824;GO:0005975;GO:0030246	IPR000322;IPR011013;IPR013785;IPR017853
GSBRNA2T00124398001	-2.734811618	0.009603258	CDY07410	BnaA07g24890D	supercontig:AST_PRJEB5043_v1:LK031978:581678:583616:1	BnaA07g24890D protein	AT1G67710	ARR11	chromosome:TAIR10:1:25376679:25379217:-1	Two-component response regulator ARR11	83.071	0	1365	NA	GO:0000156;GO:0000160;GO:0003677;GO:0003682	IPR001005;IPR001789;IPR006447;IPR009057;IPR011006;IPR017053
GSBRNA2T00124400001	-2.551731929	0.042182831	CDY07412	BnaA07g24910D	supercontig:AST_PRJEB5043_v1:LK031978:585584:589866:-1	BnaA07g24910D protein	AT1G67690	NA	chromosome:TAIR10:1:25368874:25373977:1	Probable thimet oligopeptidase	90.949	0	2135	NA	GO:0004222;GO:0006508;GO:0008237	IPR001567;IPR024077;IPR024079;IPR024080
GSBRNA2T00124413001	-1.24804836	0.004247944	CDY07422	BnaA07g25010D	supercontig:AST_PRJEB5043_v1:LK031978:637228:638660:-1	BnaA07g25010D protein	AT1G67430	RPL17B	chromosome:TAIR10:1:25262134:25263857:1	60S ribosomal protein L17-2	94.027	0	787	194	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015934	IPR001063;IPR005721;IPR018260
GSBRNA2T00124470001	-2.709565189	0.037894448	CDY07471	BnaA07g25500D	supercontig:AST_PRJEB5043_v1:LK031978:865254:868783:-1	BnaA07g25500D protein	AT1G65900	NA	chromosome:TAIR10:1:24515809:24518487:-1	At1g65900/F12P19_7	86.389	0	771	NA	NA	NA
GSBRNA2T00124586001	-4.88909304	1.09e-09	CDY07534	BnaC06g15300D	supercontig:AST_PRJEB5043_v1:LK031979:408499:410322:1	BnaC06g15300D protein	AT3G28550	NA	chromosome:TAIR10:3:10700562:10704018:-1	Proline-rich extensin-like family protein	83.807	0	1544	110	GO:0005199;GO:0009664	IPR006706
GSBRNA2T00124600001	-2.175424619	0.022371765	CDY07540	BnaC06g15240D	supercontig:AST_PRJEB5043_v1:LK031979:476421:477808:1	BnaC06g15240D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR003480;IPR023213
GSBRNA2T00124616001	-1.475524555	0.022830863	CDY07552	BnaC06g15120D	supercontig:AST_PRJEB5043_v1:LK031979:545859:546906:1	BnaC06g15120D protein	AT3G54210	RPL17	chromosome:TAIR10:3:20067540:20068614:-1	50S ribosomal protein L17, chloroplastic	83.57	2.89e-162	571	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000456
GSBRNA2T00124638001	0.983688867	0.019757296	CDY07565	BnaC06g14990D	supercontig:AST_PRJEB5043_v1:LK031979:726377:727968:1	BnaC06g14990D protein	AT3G53990	NA	chromosome:TAIR10:3:19989292:19991186:-1	AT3G53990 protein	91.824	0	665	NA	GO:0006950	IPR006015;IPR006016;IPR014729
GSBRNA2T00124639001	-2.321765292	0.015869246	CDY07566	BnaC06g14980D	supercontig:AST_PRJEB5043_v1:LK031979:730347:731681:1	BnaC06g14980D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR016140
GSBRNA2T00124660001	1.713178932	0.022419547	CDY07578	BnaC06g14860D	supercontig:AST_PRJEB5043_v1:LK031979:833544:834050:-1	BnaC06g14860D protein	AT3G53600	NA	chromosome:TAIR10:3:19875375:19876177:1	At3g53600	83.768	6.72e-128	457	NA	GO:0005622;GO:0008270	IPR007087;IPR015880
GSBRNA2T00124674001	1.776654676	3.54e-05	CDY07588	BnaC06g14760D	supercontig:AST_PRJEB5043_v1:LK031979:913062:919276:-1	BnaC06g14760D protein	AT3G53480	ABCG37	chromosome:TAIR10:3:19825267:19831880:1	ABC transporter G family member 37	88.407	0	5216	2100	GO:0000166;GO:0005524;GO:0016020;GO:0016887;GO:0017111	IPR003439;IPR003593;IPR013525;IPR013581
GSBRNA2T00124685001	3.9238184	0.00607307	CDY07594	BnaC06g14700D	supercontig:AST_PRJEB5043_v1:LK031979:983086:984962:1	30S ribosomal protein S16, chloroplastic	ATCG00050	RPS16	chromosome:TAIR10:Pt:5084:6188:-1	30S ribosomal protein S16, chloroplastic	92.437	4.56e-92	337	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0009536	IPR000307;IPR020592;IPR023803;IPR026994
GSBRNA2T00124689001	3.927252748	6.26e-10	CDY07595	BnaC06g14690D	supercontig:AST_PRJEB5043_v1:LK031979:987927:989043:1	Photosystem II protein D1	ATCG00020	PSBA	chromosome:TAIR10:Pt:383:1444:-1	Photosystem II protein D1	98.682	0	1884	NA	GO:0009523;GO:0009772;GO:0016020;GO:0030076	IPR000484;IPR005867
