Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00128425001	4.031493251	0.000225222	CDX77533	BnaA07g06710D	supercontig:AST_PRJEB5043_v1:LK031811:1546879:1549169:-1	BnaA07g06710D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005515;GO:0008270	IPR001841;IPR002110;IPR013083;IPR020683
GSBRNA2T00128441001	2.031575372	0.016678268	CDX77544	BnaA07g06820D	supercontig:AST_PRJEB5043_v1:LK031811:1644167:1644490:1	BnaA07g06820D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00128455001	-1.418904854	0.041343771	CDX77556	BnaA07g06940D	supercontig:AST_PRJEB5043_v1:LK031811:1766393:1768019:1	BnaA07g06940D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003824	IPR001310;IPR011146;IPR019808
GSBRNA2T00128519001	3.067322152	0.000131561	CDX77597	BnaA07g07350D	supercontig:AST_PRJEB5043_v1:LK031811:2172457:2173893:1	BnaA07g07350D protein	AT1G30370	NA	chromosome:TAIR10:1:10719065:10720843:-1	DAD1-like acylhydrolase	89.416	0	1611	NA	GO:0004806;GO:0006629	IPR002921
GSBRNA2T00128554001	2.697341153	0.000399417	CDX77628	BnaC07g18820D	supercontig:AST_PRJEB5043_v1:LK031812:212675:213685:-1	BnaC07g18820D protein	AT5G46080	NA	chromosome:TAIR10:5:18689361:18690857:-1	Protein kinase family protein	82.324	0	859	NA	GO:0004672;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR011009;IPR020635
GSBRNA2T00128560001	-1.61916341	1.09e-05	CDX77632	BnaC07g18860D	supercontig:AST_PRJEB5043_v1:LK031812:240067:243274:1	BnaC07g18860D protein	AT5G46110	APE2	chromosome:TAIR10:5:18697235:18700656:1	NA	87.735	0	1411	NA	GO:0005215;GO:0006810;GO:0016021	IPR004696;IPR004853
GSBRNA2T00128580001	2.034654441	1.49e-06	CDX77642	BnaC07g18960D	supercontig:AST_PRJEB5043_v1:LK031812:354658:357230:-1	BnaC07g18960D protein	AT5G46180	DELTA-OAT	chromosome:TAIR10:5:18718417:18721744:-1	Ornithine aminotransferase, mitochondrial	90.345	0	1142	NA	GO:0003824;GO:0008483;GO:0030170	IPR005814;IPR010164;IPR015421;IPR015422;IPR015424
GSBRNA2T00128664001	-1.393609315	0.000226867	CDX77691	BnaC07g19450D	supercontig:AST_PRJEB5043_v1:LK031812:953676:955215:-1	BnaC07g19450D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR019587;IPR023393
GSBRNA2T00128677001	-1.794653918	0.008088413	CDX77698	BnaC07g19520D	supercontig:AST_PRJEB5043_v1:LK031812:1024641:1025789:1	BnaC07g19520D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00128690001	-0.752688803	0.027555091	CDX77707	BnaC07g19610D	supercontig:AST_PRJEB5043_v1:LK031812:1083674:1085870:1	BnaA09g16170D protein	AT1G43170	ARP1	chromosome:TAIR10:1:16266553:16268945:1	60S ribosomal protein L3-1	90.107	0	854	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000597;IPR009000
GSBRNA2T00128719001	1.631372508	0.04602695	CDX77716	BnaC07g19700D	supercontig:AST_PRJEB5043_v1:LK031812:1269438:1272809:1	BnaC07g19700D protein	AT5G46910	NA	chromosome:TAIR10:5:19046422:19051275:1	Transcription factor jumonji (Jmj) family protein / zinc finger (C5HC2 type) family protein	87.946	0	2750	NA	GO:0005515;GO:0005634	IPR003347;IPR003349;IPR004198
GSBRNA2T00128744001	-1.33623169	8.27e-05	CDX77732	BnaC07g19860D	supercontig:AST_PRJEB5043_v1:LK031812:1399535:1404998:-1	Lon protease homolog 2, peroxisomal	AT5G47040	LON2	chromosome:TAIR10:5:19092858:19098772:-1	Lon protease homolog 2, peroxisomal	93.138	0	3908	NA	GO:0000166;GO:0004176;GO:0004252;GO:0005524;GO:0006508;GO:0006515;GO:0017111	IPR003111;IPR003593;IPR003959;IPR004815;IPR008268;IPR008269;IPR014721;IPR015947;IPR020568;IPR027065
GSBRNA2T00128759001	1.95945732	0.011841277	CDX77738	BnaC07g19920D	supercontig:AST_PRJEB5043_v1:LK031812:1464777:1466471:-1	BnaC07g19920D protein	AT5G47070	PBL19	chromosome:TAIR10:5:19118465:19121103:-1	Probable serine/threonine-protein kinase PBL19	87.379	0	1288	778	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR008271;IPR011009;IPR013320;IPR017441;IPR020635
GSBRNA2T00128762001	-2.033193494	6.82e-06	CDX77740	BnaC07g19940D	supercontig:AST_PRJEB5043_v1:LK031812:1483282:1489689:-1	BnaC07g19940D protein	AT5G47110	LIL3.2	chromosome:TAIR10:5:19133986:19135414:-1	Light-harvesting complex-like protein 3 isotype 2, chloroplastic	84.105	0	743	279	NA	IPR022796;IPR023329
GSBRNA2T00128773001	-1.551870368	0.000577283	CDX77747	BnaC07g20010D	supercontig:AST_PRJEB5043_v1:LK031812:1543167:1544873:-1	BnaC07g20010D protein	AT4G17560	NA	chromosome:TAIR10:4:9780224:9782183:1	50S ribosomal protein L19-1, chloroplastic	81.593	8.86e-128	457	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR001857;IPR008991
GSBRNA2T00128779001	1.402920044	0.027499824	CDX77750	BnaC07g20040D	supercontig:AST_PRJEB5043_v1:LK031812:1564688:1565496:-1	BnaC07g20040D protein	AT5G47220	ERF2	chromosome:TAIR10:5:19171643:19172956:-1	ERF2	80.921	2.52e-123	442	157	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00128810001	-2.670772023	0.000541622	CDX77772	BnaC07g20260D	supercontig:AST_PRJEB5043_v1:LK031812:1725453:1728030:-1	Pectinesterase	AT5G47500	PME68	chromosome:TAIR10:5:19270944:19272892:-1	Probable pectinesterase 68	91.476	0	1321	NA	GO:0005618;GO:0030599;GO:0042545	IPR000070;IPR011050;IPR012334;IPR018040
GSBRNA2T00128814001	-1.709656414	0.050560365	CDX77776	BnaC07g20300D	supercontig:AST_PRJEB5043_v1:LK031812:1745128:1745490:-1	Cysteine proteinase inhibitor	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004869	IPR000010;IPR020381;IPR027214
GSBRNA2T00128823001	3.644305339	0.000395249	CDX77784	BnaC07g20380D	supercontig:AST_PRJEB5043_v1:LK031812:1775091:1776056:1	BnaC07g20380D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004190;GO:0006508	IPR001461;IPR008978;IPR016952
GSBRNA2T00128832001	4.316821725	6.02e-05	CDX77793	BnaC07g20470D	supercontig:AST_PRJEB5043_v1:LK031812:1847243:1848229:1	BnaC07g20470D protein	AT5G47740	NA	chromosome:TAIR10:5:19338511:19339775:1	Adenine nucleotide alpha hydrolases-like superfamily protein	83.875	0	693	NA	GO:0006950	IPR006016;IPR014729
GSBRNA2T00128845001	0.847410138	0.053225669	CDX77802	BnaC07g20560D	supercontig:AST_PRJEB5043_v1:LK031812:1890396:1894699:1	BnaC07g20560D protein	AT1G03370	NA	chromosome:TAIR10:1:830550:835411:1	C2 and GRAM domain-containing protein At1g03370	87.524	0	3515	NA	GO:0005515	IPR000008;IPR004182;IPR008973;IPR018029;IPR020477
GSBRNA2T00128861001	1.859160874	0.030198298	CDX77814	BnaC07g20680D	supercontig:AST_PRJEB5043_v1:LK031812:1995662:1996545:-1	BnaC07g20680D protein	AT2G01290	RPI2	chromosome:TAIR10:2:148919:150585:-1	Probable ribose-5-phosphate isomerase 2	86.733	0	876	NA	GO:0004751	IPR004788;IPR020672
GSBRNA2T00128863001	3.269393379	0.000313114	CDX77815	BnaC07g20690D	supercontig:AST_PRJEB5043_v1:LK031812:1997908:1998439:-1	BnaC07g20690D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00128868001	3.447580076	3.77e-05	CDX77816	BnaC07g20700D	supercontig:AST_PRJEB5043_v1:LK031812:2030711:2031858:1	BnaC07g20700D protein	AT2G01340	At17.1	chromosome:TAIR10:2:163954:165290:1	At2g01340	82.883	3.87e-161	568	NA	NA	IPR025322
GSBRNA2T00129019001	-1.834775287	2.22e-05	CDX77857	BnaC03g53620D	supercontig:AST_PRJEB5043_v1:LK031813:938943:945650:-1	BnaC03g53620D protein	AT3G45780	PHOT1	chromosome:TAIR10:3:16818347:16824210:1	RPT1	88.701	0	2580	2378	GO:0000155;GO:0000160;GO:0004672;GO:0004674;GO:0004713;GO:0004871;GO:0005524;GO:0006468;GO:0007165	IPR000014;IPR000700;IPR000719;IPR001610;IPR002290;IPR008271;IPR011009;IPR017441;IPR020635
GSBRNA2T00129068001	-1.505249223	0.006755141	CDX77877	BnaC03g53420D	supercontig:AST_PRJEB5043_v1:LK031813:1399232:1401013:-1	BnaC03g53420D protein	AT3G47860	CHL	chromosome:TAIR10:3:17656602:17658353:-1	Chloroplastic lipocalin	88.28	0	1085	NA	NA	IPR000566;IPR011038;IPR012674;IPR022272
GSBRNA2T00129079001	-1.225065736	0.028946445	CDX77882	BnaC03g53370D	supercontig:AST_PRJEB5043_v1:LK031813:1467775:1469541:-1	BnaC03g53370D protein	AT1G78900	VHA-A	chromosome:TAIR10:1:29660198:29664957:1	AT1G78900 protein	93.889	3.4e-72	272	NA	GO:0008837;GO:0009089;GO:0015991	IPR000793;IPR001653;IPR024034
GSBRNA2T00129140001	-1.999407494	3.65e-06	CDX77908	BnaC03g53110D	supercontig:AST_PRJEB5043_v1:LK031813:1962544:1964658:1	BnaC03g53110D protein	AT3G48420	CBBY	chromosome:TAIR10:3:17929581:17931713:1	Haloacid dehalogenase-like hydrolase domain-containing protein At3g48420	87.607	0	1066	NA	GO:0016787	IPR006402;IPR023214
GSBRNA2T00129145001	-1.772795262	0.032574007	CDX77910	BnaC03g53090D	supercontig:AST_PRJEB5043_v1:LK031813:1997264:1998723:1	BnaC03g53090D protein	AT3G48460	NA	chromosome:TAIR10:3:17949416:17951250:1	GDSL esterase/lipase At3g48460	85.391	0	1188	NA	GO:0006629;GO:0016787	IPR001087;IPR013831
GSBRNA2T00129176001	-2.755409152	0.00536696	CDX77932	BnaA09g31270D	supercontig:AST_PRJEB5043_v1:LK031814:37257:38198:1	BnaA09g31270D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004861;GO:0005634;GO:0007050	IPR003175
GSBRNA2T00129206001	-1.010313951	0.028655115	CDX77945	BnaA09g31400D	supercontig:AST_PRJEB5043_v1:LK031814:216022:217846:-1	BnaA09g31400D protein	AT3G50790	NA	chromosome:TAIR10:3:18879914:18882172:-1	Esterase/lipase/thioesterase family protein	85.125	0	1242	NA	GO:0004091	IPR000952;IPR012020
GSBRNA2T00129225001	2.221769646	5.07e-09	CDX77962	BnaA09g31570D	supercontig:AST_PRJEB5043_v1:LK031814:302279:304314:1	BnaA09g31570D protein	AT3G50910	NA	chromosome:TAIR10:3:18919327:18922301:1	AT3g50910/F18B3_190	86.015	0	852	NA	NA	NA
GSBRNA2T00129230001	2.51952486	0.001945085	CDX77966	BnaA09g31610D	supercontig:AST_PRJEB5043_v1:LK031814:331628:333244:1	BnaA09g31610D protein	AT3G50930	HSR4	chromosome:TAIR10:3:18929526:18932181:1	Protein HYPER-SENSITIVITY-RELATED 4	83.562	0	1456	1354	GO:0000166;GO:0005524;GO:0017111	IPR003593;IPR003959;IPR003960;IPR025753
GSBRNA2T00129231001	1.306818931	0.024442736	CDX77967	BnaA09g31620D	supercontig:AST_PRJEB5043_v1:LK031814:335769:340917:1	BnaA09g31620D protein	AT3G50950	RPP13L4	chromosome:TAIR10:3:18935714:18938685:1	Disease resistance RPP13-like protein 4	85.558	0	2357	1322	GO:0000166;GO:0005524;GO:0006952;GO:0017111;GO:0043531	IPR000767;IPR002182;IPR003593;IPR003959;IPR003960;IPR025753
GSBRNA2T00129235001	2.83414949	0.000696267	CDX77971	BnaA09g31660D	supercontig:AST_PRJEB5043_v1:LK031814:346715:348242:-1	BnaA09g31660D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003824	IPR000639
GSBRNA2T00129242001	1.259717379	0.003239404	CDX77976	BnaA09g31710D	supercontig:AST_PRJEB5043_v1:LK031814:389175:392390:1	BnaA09g31710D protein	AT3G51130	NA	chromosome:TAIR10:3:18994026:18997590:1	UPF0183 protein At3g51130	90.6	0	1635	NA	NA	IPR005373
GSBRNA2T00129245001	1.970387091	0.000494665	CDX77979	BnaA09g31740D	supercontig:AST_PRJEB5043_v1:LK031814:402423:403784:-1	BnaA09g31740D protein	AT3G51160	MUR1	chromosome:TAIR10:3:19006993:19008724:-1	GDP-mannose 4,6 dehydratase 2	85.153	0	1070	NA	GO:0000166;GO:0003824;GO:0005622;GO:0019673;GO:0044237;GO:0050662	IPR001509;IPR006368;IPR016040
GSBRNA2T00129281001	-1.625759733	0.022098768	CDX78008	BnaA09g32030D	supercontig:AST_PRJEB5043_v1:LK031814:602390:606071:1	Glutamate receptor	AT3G51480	GLR3.6	chromosome:TAIR10:3:19101198:19104844:1	Glutamate receptor 3.6	86.714	0	2968	NA	GO:0004930;GO:0004970;GO:0005215;GO:0005234;GO:0006810;GO:0007186;GO:0016020;GO:0016021;GO:0030288	IPR000337;IPR001320;IPR001638;IPR001828;IPR017103
GSBRNA2T00129283001	-1.984314151	0.0032116	CDX78010	BnaA09g32050D	supercontig:AST_PRJEB5043_v1:LK031814:610938:611990:1	BnaA09g32050D protein	AT3G51510	NA	chromosome:TAIR10:3:19108990:19110372:1	AT3g51510/F26O13_150	84.135	1.56e-149	529	NA	NA	NA
GSBRNA2T00129284001	1.802994157	0.008004182	CDX78011	BnaA09g32060D	supercontig:AST_PRJEB5043_v1:LK031814:613121:615501:1	BnaA09g32060D protein	AT3G51540	NA	chromosome:TAIR10:3:19115224:19117319:1	Mucin-5AC-like protein	78.505	1.06e-159	564	NA	NA	NA
GSBRNA2T00129285001	-0.81397565	0.042536793	CDX78012	BnaA09g32070D	supercontig:AST_PRJEB5043_v1:LK031814:616279:619574:-1	BnaA09g32070D protein	AT3G51550	FER	chromosome:TAIR10:3:19117584:19120949:-1	Receptor-like protein kinase FERONIA	92.667	6.51e-55	217	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR001245;IPR002290;IPR008271;IPR011009;IPR013320;IPR017441;IPR020635;IPR024788
GSBRNA2T00129290001	-2.239783173	2.09e-05	CDX78016	BnaA09g32110D	supercontig:AST_PRJEB5043_v1:LK031814:645088:645828:-1	Non-specific lipid-transfer protein	AT3G51600	LTP5	chromosome:TAIR10:3:19138338:19139423:-1	Non-specific lipid-transfer protein 5	89.884	9.88e-125	446	NA	GO:0006869;GO:0008289	IPR000528;IPR016140
GSBRNA2T00129326001	-1.457015009	0.001965679	CDX78042	BnaA09g32370D	supercontig:AST_PRJEB5043_v1:LK031814:766595:769547:-1	BnaA09g32370D protein	AT3G51820	CHLG	chromosome:TAIR10:3:19215930:19219128:-1	Chlorophyll synthase, chloroplastic	89.147	0	1434	NA	GO:0004659;GO:0015995;GO:0016021;GO:0030494;GO:0046408	IPR000537;IPR006372;IPR011799
GSBRNA2T00129327001	2.702599154	2.38e-18	CDX78043	BnaA09g32380D	supercontig:AST_PRJEB5043_v1:LK031814:769764:772840:-1	BnaA09g32380D protein	AT3G51840	ACX4	chromosome:TAIR10:3:19225360:19229341:-1	Acyl-coenzyme A oxidase 4, peroxisomal	88.541	0	1581	NA	GO:0003995;GO:0008152;GO:0050660;GO:0055114	IPR006089;IPR006090;IPR006091;IPR006092;IPR009075;IPR009100;IPR013786
GSBRNA2T00129330001	1.979128905	0.019814509	CDX78046	BnaA09g32410D	supercontig:AST_PRJEB5043_v1:LK031814:789208:793353:-1	BnaA09g32410D protein	AT3G51895	SULTR3;1	chromosome:TAIR10:3:19251287:19255794:-1	Sulfate transporter 31	88.589	0	1978	NA	GO:0008271;GO:0008272;GO:0015116;GO:0016020;GO:0016021;GO:0055085	IPR001902;IPR002645;IPR011547
GSBRNA2T00129356001	-1.8019051	0.00055806	CDX78066	BnaA09g32610D	supercontig:AST_PRJEB5043_v1:LK031814:890422:891613:1	BnaA09g32610D protein	AT3G52150	NA	chromosome:TAIR10:3:19342024:19343448:1	PSRP2	82.315	0	649	NA	GO:0000166;GO:0003676	IPR000504;IPR012677
GSBRNA2T00129362001	1.439364012	0.009000119	CDX78071	BnaA09g32660D	supercontig:AST_PRJEB5043_v1:LK031814:915349:919217:-1	BnaA09g32660D protein	AT3G52190	PHF1	chromosome:TAIR10:3:19353867:19357261:-1	SEC12-like protein 1	89.333	0	1498	NA	GO:0005515	IPR001680;IPR015943;IPR017986
GSBRNA2T00129366001	1.7255468	0.005655552	CDX78075	BnaA09g32700D	supercontig:AST_PRJEB5043_v1:LK031814:929785:932202:-1	BnaA09g32700D protein	AT3G52240	NA	chromosome:TAIR10:3:19372634:19375960:-1	Putative uncharacterized protein At3g52240/T25B15_10	77.067	4.45e-90	333	NA	NA	NA
GSBRNA2T00129413001	2.241387784	0.033050071	CDX78117	BnaA09g33120D	supercontig:AST_PRJEB5043_v1:LK031814:1198097:1198927:1	BnaA09g33120D protein	AT3G52710	NA	chromosome:TAIR10:3:19534585:19536018:1	Putative uncharacterized protein At3g52710	80.35	8.45e-149	527	NA	NA	NA
GSBRNA2T00129414001	-2.089793898	0.000220487	CDX78118	BnaA09g33130D	supercontig:AST_PRJEB5043_v1:LK031814:1201949:1205008:-1	BnaA09g33130D protein	AT3G52720	ACA1	chromosome:TAIR10:3:19538957:19541284:-1	Alpha carbonic anhydrase 1	86.895	0	942	NA	GO:0004089;GO:0006730;GO:0008270	IPR001148;IPR018338;IPR023561
GSBRNA2T00129418001	-1.494655513	0.006597777	CDX78122	BnaA09g33170D	supercontig:AST_PRJEB5043_v1:LK031814:1218927:1221950:-1	BnaA09g33170D protein	AT3G52750	FTSZ2-2	chromosome:TAIR10:3:19549841:19553092:-1	Cell division protein FtsZ homolog 2-2, chloroplastic	88.072	0	1434	455	GO:0003924;GO:0005525;GO:0005737;GO:0006184;GO:0043234;GO:0051258	IPR000158;IPR003008;IPR008280;IPR018316;IPR020805;IPR024757
GSBRNA2T00129419001	4.82868074	0.001463862	CDX78123	BnaA09g33180D	supercontig:AST_PRJEB5043_v1:LK031814:1226920:1227129:-1	BnaA09g33180D protein	AT3G52770	ZPR3	chromosome:TAIR10:3:19557516:19559323:-1	Protein LITTLE ZIPPER 3	90.805	6.16e-60	230	NA	NA	NA
GSBRNA2T00129422001	6.352234305	1.09e-10	CDX78125	BnaA09g33200D	supercontig:AST_PRJEB5043_v1:LK031814:1254707:1257851:-1	Purple acid phosphatase 22	AT3G52820	PAP22	chromosome:TAIR10:3:19573916:19577141:-1	Purple acid phosphatase 22	87.96	0	1539	744	GO:0003993;GO:0016787;GO:0046872	IPR004843;IPR008963;IPR015914;IPR025733
GSBRNA2T00129425001	0.864977157	0.02198309	CDX78128	BnaA09g33230D	supercontig:AST_PRJEB5043_v1:LK031814:1269540:1273502:1	BnaA09g33230D protein	AT3G52850	VSR1	chromosome:TAIR10:3:19587756:19591947:1	Vacuolar-sorting receptor 1	88.936	0	2303	1726	GO:0005509	IPR001881;IPR003137;IPR018097
GSBRNA2T00129427001	1.227473522	0.000257588	CDX78130	BnaA09g33250D	supercontig:AST_PRJEB5043_v1:LK031814:1274876:1277827:-1	BnaA09g33250D protein	AT3G52880	ATMDAR1	chromosome:TAIR10:3:19601213:19604454:-1	Monodehydroascorbate reductase 1	92.874	0	1895	NA	GO:0016491;GO:0050660;GO:0055114	IPR013027;IPR016156;IPR023753
GSBRNA2T00129439001	-1.155260653	0.000628257	CDX78138	BnaA09g33330D	supercontig:AST_PRJEB5043_v1:LK031814:1349736:1350428:1	BnaA09g33330D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0016491	IPR012336;IPR013740
GSBRNA2T00129446001	1.338054997	0.012269101	CDX78145	BnaA09g33400D	supercontig:AST_PRJEB5043_v1:LK031814:1375731:1378341:1	BnaA09g33400D protein	AT3G53030	SRPK4	chromosome:TAIR10:3:19662195:19664553:1	Ser/arg-rich protein kinase 4	86.933	0	806	NA	GO:0004672;GO:0004674;GO:0004713;GO:0005524;GO:0006468	IPR000719;IPR002290;IPR008271;IPR011009;IPR011991;IPR017441;IPR020635
GSBRNA2T00129450001	6.32520992	1.8e-08	CDX78149	BnaA09g33440D	supercontig:AST_PRJEB5043_v1:LK031814:1397043:1398518:-1	Glycosyltransferase	AT3G53160	UGT73C7	chromosome:TAIR10:3:19702332:19703976:-1	UDP-glycosyltransferase 73C7	86.503	0	1604	NA	GO:0008152	IPR002213
GSBRNA2T00129452001	5.323807859	1.15e-47	CDX78151	BnaA09g33460D	supercontig:AST_PRJEB5043_v1:LK031814:1404226:1408971:1	BnaA09g33460D protein	AT3G53180	NA	chromosome:TAIR10:3:19706820:19711460:1	Nodulin/glutamine synthase-like protein	88.954	0	2516	NA	GO:0003824;GO:0004356;GO:0006542;GO:0006807;GO:0008152	IPR006992;IPR008146;IPR008147;IPR014746
GSBRNA2T00129455001	-2.298302967	0.000612862	CDX78152	BnaA09g33470D	supercontig:AST_PRJEB5043_v1:LK031814:1427715:1431574:1	Pectate lyase	AT3G53190	NA	chromosome:TAIR10:3:19713799:19717740:1	Pectate lyase	89.177	0	1725	NA	NA	IPR002022;IPR011050;IPR012334;IPR018082
GSBRNA2T00129457001	5.922304473	5.18e-07	CDX78154	BnaA09g33490D	supercontig:AST_PRJEB5043_v1:LK031814:1439054:1442659:1	BnaA09g33490D protein	AT3G53230	CDC48D	chromosome:TAIR10:3:19723350:19727128:1	Cell division control protein 48 homolog D	90	0	1461	NA	GO:0000166;GO:0005524;GO:0016787;GO:0017111	IPR003338;IPR003593;IPR003959;IPR003960;IPR004201;IPR005938;IPR009010
GSBRNA2T00129465001	1.430145024	0.005915721	CDX78161	BnaA09g33560D	supercontig:AST_PRJEB5043_v1:LK031814:1481673:1484680:-1	Phenylalanine ammonia-lyase	AT3G53260	PAL2	chromosome:TAIR10:3:19744018:19747114:-1	Phenylalanine ammonia-lyase 2	87.975	0	1120	NA	GO:0003824;GO:0005737;GO:0006559;GO:0009058;GO:0016841	IPR001106;IPR005922;IPR008948;IPR022313;IPR024083
GSBRNA2T00129484001	-0.950432128	0.009174923	CDX78178	BnaA09g33730D	supercontig:AST_PRJEB5043_v1:LK031814:1548801:1549544:-1	BnaA09g33730D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003735;GO:0005840;GO:0006412	IPR000911;IPR020783;IPR020784;IPR020785
GSBRNA2T00129489001	-1.69244748	1.8e-06	CDX78181	BnaA09g33760D	supercontig:AST_PRJEB5043_v1:LK031814:1568307:1570085:-1	BnaA09g33760D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0000166;GO:0003676	IPR000504;IPR012677
GSBRNA2T00129512001	-1.928616862	3.16e-05	CDX78198	BnaA09g33930D	supercontig:AST_PRJEB5043_v1:LK031814:1679516:1680020:-1	Histone H4	AT3G53730	NA	chromosome:TAIR10:3:19912385:19913515:-1	Histone H4	91.234	5.28e-117	420	146	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0046982	IPR001951;IPR007125;IPR009072;IPR019809
GSBRNA2T00129523001	-1.298873393	0.010576675	CDX78206	BnaA09g34010D	supercontig:AST_PRJEB5043_v1:LK031814:1767320:1768606:1	BnaA09g34010D protein	AT3G54090	FLN1	chromosome:TAIR10:3:20028052:20030055:1	Fructokinase-like 1, chloroplastic	87.335	0	1303	NA	NA	IPR002173;IPR011611
GSBRNA2T00129525001	2.893572913	5.55e-13	CDX78208	BnaA09g34030D	supercontig:AST_PRJEB5043_v1:LK031814:1777285:1779883:1	BnaA09g34030D protein	AT3G54110	PUMP1	chromosome:TAIR10:3:20038670:20041210:1	UCP1	89.805	0	1177	NA	GO:0006839;GO:0031966	IPR002030;IPR018108;IPR023395
GSBRNA2T00129532001	3.957559119	3.75e-07	CDX78213	BnaA09g34080D	supercontig:AST_PRJEB5043_v1:LK031814:1795396:1798003:-1	BnaA09g34080D protein	AT3G54150	NA	chromosome:TAIR10:3:20050564:20052931:-1	Embryonic abundant protein-like	84.47	0	911	NA	GO:0008152;GO:0008168	IPR013216
GSBRNA2T00129537001	-1.67820683	8.76e-06	CDX78218	BnaA09g34130D	supercontig:AST_PRJEB5043_v1:LK031814:1810463:1811523:-1	BnaA09g34130D protein	AT3G54210	RPL17	chromosome:TAIR10:3:20067540:20068614:-1	50S ribosomal protein L17, chloroplastic	82.637	2.92e-152	538	NA	GO:0003735;GO:0005622;GO:0005840;GO:0006412	IPR000456
GSBRNA2T00129561001	-1.122575826	0.02783052	CDX78233	BnaA09g34280D	supercontig:AST_PRJEB5043_v1:LK031814:1903493:1906975:-1	BnaA09g34280D protein	AT3G54400	NA	chromosome:TAIR10:3:20140025:20142763:-1	AT3g54400/T12E18_90	87.239	0	1459	NA	GO:0004190;GO:0006508	IPR001461;IPR021109
GSBRNA2T00129577001	-2.261745909	0.004452004	CDX78246	BnaA09g34410D	supercontig:AST_PRJEB5043_v1:LK031814:1963179:1964342:1	Histone H2A	AT3G54560	H2AV	chromosome:TAIR10:3:20196329:20197681:1	Histone H2A variant 1	86.131	4.19e-124	444	NA	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0046982	IPR002119;IPR007125;IPR009072
GSBRNA2T00129590001	1.673410208	0.003042988	CDX78255	BnaA09g34500D	supercontig:AST_PRJEB5043_v1:LK031814:2016501:2017820:1	BnaA09g34500D protein	AT3G54680	NA	chromosome:TAIR10:3:20244284:20246080:1	AT3g54680/T5N23_40	82.692	3.25e-57	222	NA	NA	NA
GSBRNA2T00129604001	2.011694233	0.015110636	CDX78265	BnaA09g34600D	supercontig:AST_PRJEB5043_v1:LK031814:2082847:2085573:1	BnaA09g34600D protein	AT3G54820	PIP2-5	chromosome:TAIR10:3:20301759:20304309:1	Probable aquaporin PIP2-5	91.163	0	1168	857	GO:0005215;GO:0006810;GO:0016020	IPR000425;IPR022357;IPR023271
GSBRNA2T00129610001	-1.014886433	0.048848371	CDX78268	BnaA09g34630D	supercontig:AST_PRJEB5043_v1:LK031814:2099542:2100596:1	BnaA09g34630D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR008480;IPR025520
GSBRNA2T00129611001	-2.439584605	0.004834293	CDX78269	BnaA09g34640D	supercontig:AST_PRJEB5043_v1:LK031814:2101150:2105449:-1	BnaA09g34640D protein	AT3G54830	NA	chromosome:TAIR10:3:20311901:20315887:-1	Transmembrane amino acid transporter family protein	86.592	0	1363	NA	NA	IPR013057
GSBRNA2T00129616001	1.440079265	0.000794029	CDX78273	BnaA09g34680D	supercontig:AST_PRJEB5043_v1:LK031814:2133977:2136807:1	RING-type E3 ubiquitin transferase	AT3G54850	PUB14	chromosome:TAIR10:3:20321353:20324020:1	U-box domain-containing protein 14	85.812	0	2012	NA	GO:0000151;GO:0004842;GO:0005488;GO:0005515;GO:0016567	IPR000225;IPR003613;IPR011989;IPR013083;IPR016024
